utc_ts,respondent,D,DF
2022-01-15 03:00:00+00:00,PJM,102533.0,98284.0
2022-01-15 04:00:00+00:00,PJM,99559.0,94926.0
2022-01-15 05:00:00+00:00,PJM,96437.0,93045.0
2022-01-15 06:00:00+00:00,PJM,94979.0,90325.0
2022-01-15 07:00:00+00:00,PJM,94960.0,90132.0
2022-01-15 08:00:00+00:00,PJM,94843.0,90586.0
2022-01-15 09:00:00+00:00,PJM,95577.0,92002.0
2022-01-15 10:00:00+00:00,PJM,96951.0,94170.0
2022-01-15 11:00:00+00:00,PJM,99216.0,97053.0
2022-01-15 12:00:00+00:00,PJM,101890.0,100596.0
2022-01-15 13:00:00+00:00,PJM,105377.0,103112.0
2022-01-15 14:00:00+00:00,PJM,107553.0,103411.0
2022-01-15 15:00:00+00:00,PJM,107987.0,102810.0
2022-01-15 16:00:00+00:00,PJM,107655.0,101758.0
2022-01-15 17:00:00+00:00,PJM,106732.0,100277.0
2022-01-15 18:00:00+00:00,PJM,105198.0,98863.0
2022-01-15 19:00:00+00:00,PJM,103689.0,98095.0
2022-01-15 20:00:00+00:00,PJM,103079.0,98924.0
2022-01-15 21:00:00+00:00,PJM,103707.0,101919.0
2022-01-15 22:00:00+00:00,PJM,106201.0,107233.0
2022-01-15 23:00:00+00:00,PJM,110919.0,108786.0
2022-01-16 00:00:00+00:00,PJM,113141.0,108280.0
2022-01-16 01:00:00+00:00,PJM,112499.0,107208.0
2022-01-16 02:00:00+00:00,PJM,111891.0,105315.0
2022-01-16 03:00:00+00:00,PJM,110143.0,102736.0
2022-01-16 04:00:00+00:00,PJM,107478.0,99679.0
2022-01-16 05:00:00+00:00,PJM,105089.0,98154.0
2022-01-16 06:00:00+00:00,PJM,103025.0,98328.0
2022-01-16 07:00:00+00:00,PJM,101725.0,97667.0
2022-01-16 08:00:00+00:00,PJM,101334.0,97601.0
2022-01-16 09:00:00+00:00,PJM,101482.0,98134.0
2022-01-16 10:00:00+00:00,PJM,102475.0,99221.0
2022-01-16 11:00:00+00:00,PJM,104058.0,101207.0
2022-01-16 12:00:00+00:00,PJM,106409.0,103903.0
2022-01-16 13:00:00+00:00,PJM,109072.0,105622.0
2022-01-16 14:00:00+00:00,PJM,110561.0,104717.0
2022-01-16 15:00:00+00:00,PJM,111021.0,102778.0
2022-01-16 16:00:00+00:00,PJM,110357.0,100875.0
2022-01-16 17:00:00+00:00,PJM,109749.0,99339.0
2022-01-16 18:00:00+00:00,PJM,109552.0,97596.0
2022-01-16 19:00:00+00:00,PJM,109170.0,96681.0
2022-01-16 20:00:00+00:00,PJM,108934.0,96962.0
2022-01-16 21:00:00+00:00,PJM,109336.0,99681.0
2022-01-16 22:00:00+00:00,PJM,111319.0,104551.0
2022-01-16 23:00:00+00:00,PJM,114346.0,105466.0
2022-01-17 00:00:00+00:00,PJM,114097.0,103764.0
2022-01-17 01:00:00+00:00,PJM,111530.0,101933.0
2022-01-17 02:00:00+00:00,PJM,109192.0,98729.0
2022-01-17 03:00:00+00:00,PJM,106018.0,94626.0
2022-01-17 04:00:00+00:00,PJM,102153.0,90679.0
2022-01-17 05:00:00+00:00,PJM,98522.0,88349.0
2022-01-17 06:00:00+00:00,PJM,95652.0,88640.0
2022-01-17 07:00:00+00:00,PJM,94081.0,88334.0
2022-01-17 08:00:00+00:00,PJM,93016.0,88917.0
2022-01-17 09:00:00+00:00,PJM,92559.0,90897.0
2022-01-17 10:00:00+00:00,PJM,93679.0,95651.0
2022-01-17 11:00:00+00:00,PJM,96786.0,102550.0
2022-01-17 12:00:00+00:00,PJM,99730.0,107839.0
2022-01-17 13:00:00+00:00,PJM,103219.0,109620.0
2022-01-17 14:00:00+00:00,PJM,105458.0,109249.0
2022-01-17 15:00:00+00:00,PJM,106424.0,108694.0
2022-01-17 16:00:00+00:00,PJM,107612.0,107718.0
2022-01-17 17:00:00+00:00,PJM,108662.0,107155.0
2022-01-17 18:00:00+00:00,PJM,109098.0,106732.0
2022-01-17 19:00:00+00:00,PJM,109388.0,105995.0
2022-01-17 20:00:00+00:00,PJM,109245.0,106364.0
2022-01-17 21:00:00+00:00,PJM,109327.0,109018.0
2022-01-17 22:00:00+00:00,PJM,110800.0,114531.0
2022-01-17 23:00:00+00:00,PJM,114476.0,115548.0
2022-01-18 00:00:00+00:00,PJM,114925.0,113482.0
2022-01-18 01:00:00+00:00,PJM,113119.0,110838.0
2022-01-18 02:00:00+00:00,PJM,110833.0,106750.0
2022-01-18 03:00:00+00:00,PJM,107258.0,102242.0
2022-01-18 04:00:00+00:00,PJM,102937.0,98047.0
2022-01-18 05:00:00+00:00,PJM,100424.0,95301.0
2022-01-18 06:00:00+00:00,PJM,98490.0,94679.0
2022-01-18 07:00:00+00:00,PJM,97440.0,93942.0
2022-01-18 08:00:00+00:00,PJM,97037.0,94118.0
2022-01-18 09:00:00+00:00,PJM,97074.0,96105.0
2022-01-18 10:00:00+00:00,PJM,97915.0,100492.0
2022-01-18 11:00:00+00:00,PJM,100354.0,107129.0
2022-01-18 12:00:00+00:00,PJM,105829.0,111912.0
2022-01-18 13:00:00+00:00,PJM,110963.0,111935.0
2022-01-18 14:00:00+00:00,PJM,111229.0,109706.0
2022-01-18 15:00:00+00:00,PJM,110005.0,107202.0
2022-01-18 16:00:00+00:00,PJM,108891.0,105215.0
2022-01-18 17:00:00+00:00,PJM,108363.0,103567.0
2022-01-18 18:00:00+00:00,PJM,107105.0,102217.0
2022-01-18 19:00:00+00:00,PJM,106254.0,101129.0
2022-01-18 20:00:00+00:00,PJM,104955.0,101492.0
2022-01-18 21:00:00+00:00,PJM,104039.0,104207.0
2022-01-18 22:00:00+00:00,PJM,104507.0,110223.0
2022-01-18 23:00:00+00:00,PJM,109730.0,112117.0
2022-01-19 00:00:00+00:00,PJM,112389.0,111244.0
2022-01-19 01:00:00+00:00,PJM,112084.0,109504.0
2022-01-19 02:00:00+00:00,PJM,110340.0,106389.0
2022-01-19 03:00:00+00:00,PJM,107668.0,101952.0
2022-01-19 04:00:00+00:00,PJM,103453.0,97751.0
2022-01-19 05:00:00+00:00,PJM,101029.0,94590.0
2022-01-19 06:00:00+00:00,PJM,98663.0,92109.0
2022-01-19 07:00:00+00:00,PJM,97104.0,91103.0
2022-01-19 08:00:00+00:00,PJM,96469.0,91208.0
2022-01-19 09:00:00+00:00,PJM,96321.0,92721.0
2022-01-19 10:00:00+00:00,PJM,97061.0,96835.0
2022-01-19 11:00:00+00:00,PJM,100119.0,102890.0
2022-01-19 12:00:00+00:00,PJM,105852.0,107298.0
2022-01-19 13:00:00+00:00,PJM,110385.0,107399.0
2022-01-19 14:00:00+00:00,PJM,110358.0,105183.0
2022-01-19 15:00:00+00:00,PJM,107711.0,102920.0
2022-01-19 16:00:00+00:00,PJM,104764.0,101070.0
2022-01-19 17:00:00+00:00,PJM,102800.0,99690.0
2022-01-19 18:00:00+00:00,PJM,101122.0,98792.0
2022-01-19 19:00:00+00:00,PJM,100076.0,98090.0
2022-01-19 20:00:00+00:00,PJM,99510.0,98466.0
2022-01-19 21:00:00+00:00,PJM,99400.0,101068.0
2022-01-19 22:00:00+00:00,PJM,100836.0,105944.0
2022-01-19 23:00:00+00:00,PJM,104893.0,107032.0
2022-01-20 00:00:00+00:00,PJM,105884.0,105614.0
2022-01-20 01:00:00+00:00,PJM,104788.0,103845.0
2022-01-20 02:00:00+00:00,PJM,103119.0,100758.0
2022-01-20 03:00:00+00:00,PJM,100871.0,96161.0
2022-01-20 04:00:00+00:00,PJM,96898.0,91648.0
2022-01-20 05:00:00+00:00,PJM,93365.0,89031.0
2022-01-20 06:00:00+00:00,PJM,90461.0,87043.0
2022-01-20 07:00:00+00:00,PJM,89725.0,86476.0
2022-01-20 08:00:00+00:00,PJM,88932.0,86998.0
2022-01-20 09:00:00+00:00,PJM,88949.0,88903.0
2022-01-20 10:00:00+00:00,PJM,90617.0,93081.0
2022-01-20 11:00:00+00:00,PJM,93625.0,99165.0
2022-01-20 12:00:00+00:00,PJM,100251.0,104348.0
2022-01-20 13:00:00+00:00,PJM,105888.0,107081.0
2022-01-20 14:00:00+00:00,PJM,108505.0,108487.0
2022-01-20 15:00:00+00:00,PJM,109259.0,109126.0
2022-01-20 16:00:00+00:00,PJM,109573.0,109587.0
2022-01-20 17:00:00+00:00,PJM,109432.0,109628.0
2022-01-20 18:00:00+00:00,PJM,109012.0,109582.0
2022-01-20 19:00:00+00:00,PJM,108687.0,109255.0
2022-01-20 20:00:00+00:00,PJM,108440.0,109696.0
2022-01-20 21:00:00+00:00,PJM,108856.0,112123.0
2022-01-20 22:00:00+00:00,PJM,110951.0,116790.0
2022-01-20 23:00:00+00:00,PJM,115351.0,118255.0
2022-01-21 00:00:00+00:00,PJM,117494.0,117467.0
2022-01-21 01:00:00+00:00,PJM,116844.0,116393.0
2022-01-21 02:00:00+00:00,PJM,115488.0,113849.0
2022-01-21 03:00:00+00:00,PJM,112765.0,110111.0
2022-01-21 04:00:00+00:00,PJM,109093.0,106624.0
2022-01-21 05:00:00+00:00,PJM,106389.0,104718.0
2022-01-21 06:00:00+00:00,PJM,105852.0,101939.0
2022-01-21 07:00:00+00:00,PJM,105059.0,102085.0
2022-01-21 08:00:00+00:00,PJM,104775.0,102466.0
2022-01-21 09:00:00+00:00,PJM,105641.0,105073.0
2022-01-21 10:00:00+00:00,PJM,107220.0,109505.0
2022-01-21 11:00:00+00:00,PJM,110955.0,115728.0
2022-01-21 12:00:00+00:00,PJM,117740.0,120496.0
2022-01-21 13:00:00+00:00,PJM,123197.0,121442.0
2022-01-21 14:00:00+00:00,PJM,125073.0,120006.0
2022-01-21 15:00:00+00:00,PJM,123922.0,117947.0
2022-01-21 16:00:00+00:00,PJM,121515.0,116194.0
2022-01-21 17:00:00+00:00,PJM,118782.0,114156.0
2022-01-21 18:00:00+00:00,PJM,116537.0,112392.0
2022-01-21 19:00:00+00:00,PJM,114976.0,111194.0
2022-01-21 20:00:00+00:00,PJM,114478.0,111449.0
2022-01-21 21:00:00+00:00,PJM,114792.0,114269.0
2022-01-21 22:00:00+00:00,PJM,116654.0,119656.0
2022-01-21 23:00:00+00:00,PJM,120899.0,121577.0
2022-01-22 00:00:00+00:00,PJM,122515.0,120672.0
2022-01-22 01:00:00+00:00,PJM,121420.0,119179.0
2022-01-22 02:00:00+00:00,PJM,119678.0,116892.0
2022-01-22 03:00:00+00:00,PJM,117501.0,113563.0
2022-01-22 04:00:00+00:00,PJM,114038.0,109822.0
2022-01-22 05:00:00+00:00,PJM,111485.0,108502.0
2022-01-22 06:00:00+00:00,PJM,108906.0,106952.0
2022-01-22 07:00:00+00:00,PJM,108035.0,106637.0
2022-01-22 08:00:00+00:00,PJM,108125.0,106959.0
2022-01-22 09:00:00+00:00,PJM,108784.0,108198.0
2022-01-22 10:00:00+00:00,PJM,110064.0,110368.0
2022-01-22 11:00:00+00:00,PJM,112069.0,113528.0
2022-01-22 12:00:00+00:00,PJM,115445.0,116884.0
2022-01-22 13:00:00+00:00,PJM,118685.0,117981.0
2022-01-22 14:00:00+00:00,PJM,119583.0,116043.0
2022-01-22 15:00:00+00:00,PJM,117423.0,113044.0
2022-01-22 16:00:00+00:00,PJM,114186.0,110069.0
2022-01-22 17:00:00+00:00,PJM,111057.0,107045.0
2022-01-22 18:00:00+00:00,PJM,107798.0,104161.0
2022-01-22 19:00:00+00:00,PJM,105951.0,102504.0
2022-01-22 20:00:00+00:00,PJM,104527.0,102550.0
2022-01-22 21:00:00+00:00,PJM,104366.0,105088.0
2022-01-22 22:00:00+00:00,PJM,105557.0,110269.0
2022-01-22 23:00:00+00:00,PJM,109801.0,113240.0
2022-01-23 00:00:00+00:00,PJM,112682.0,113020.0
2022-01-23 01:00:00+00:00,PJM,112526.0,111992.0
2022-01-23 02:00:00+00:00,PJM,111818.0,110052.0
2022-01-23 03:00:00+00:00,PJM,110432.0,107151.0
2022-01-23 04:00:00+00:00,PJM,107449.0,104268.0
2022-01-23 05:00:00+00:00,PJM,104459.0,102170.0
2022-01-23 06:00:00+00:00,PJM,102299.0,101889.0
2022-01-23 07:00:00+00:00,PJM,101058.0,101369.0
2022-01-23 08:00:00+00:00,PJM,100468.0,101261.0
2022-01-23 09:00:00+00:00,PJM,100287.0,101626.0
2022-01-23 10:00:00+00:00,PJM,100657.0,102762.0
2022-01-23 11:00:00+00:00,PJM,101705.0,104879.0
2022-01-23 12:00:00+00:00,PJM,104007.0,107357.0
2022-01-23 13:00:00+00:00,PJM,105659.0,108719.0
2022-01-23 14:00:00+00:00,PJM,106425.0,107215.0
2022-01-23 15:00:00+00:00,PJM,105124.0,105096.0
2022-01-23 16:00:00+00:00,PJM,102674.0,103142.0
2022-01-23 17:00:00+00:00,PJM,102368.0,102010.0
2022-01-23 18:00:00+00:00,PJM,102025.0,100768.0
2022-01-23 19:00:00+00:00,PJM,101472.0,100532.0
2022-01-23 20:00:00+00:00,PJM,101798.0,101182.0
2022-01-23 21:00:00+00:00,PJM,102243.0,104006.0
2022-01-23 22:00:00+00:00,PJM,103796.0,108884.0
2022-01-23 23:00:00+00:00,PJM,106950.0,111030.0
2022-01-24 00:00:00+00:00,PJM,108933.0,110327.0
2022-01-24 01:00:00+00:00,PJM,108533.0,109365.0
2022-01-24 02:00:00+00:00,PJM,107140.0,106709.0
2022-01-24 03:00:00+00:00,PJM,103984.0,103307.0
2022-01-24 04:00:00+00:00,PJM,101299.0,100432.0
2022-01-24 05:00:00+00:00,PJM,99239.0,99168.0
2022-01-24 06:00:00+00:00,PJM,97211.0,97161.0
2022-01-24 07:00:00+00:00,PJM,95636.0,97271.0
2022-01-24 08:00:00+00:00,PJM,95742.0,98123.0
2022-01-24 09:00:00+00:00,PJM,96630.0,100324.0
2022-01-24 10:00:00+00:00,PJM,98701.0,104885.0
2022-01-24 11:00:00+00:00,PJM,102515.0,111446.0
2022-01-24 12:00:00+00:00,PJM,110079.0,116324.0
2022-01-24 13:00:00+00:00,PJM,115653.0,117266.0
2022-01-24 14:00:00+00:00,PJM,115888.0,115687.0
2022-01-24 15:00:00+00:00,PJM,112810.0,113839.0
2022-01-24 16:00:00+00:00,PJM,109669.0,111871.0
2022-01-24 17:00:00+00:00,PJM,107429.0,110334.0
2022-01-24 18:00:00+00:00,PJM,107270.0,109142.0
2022-01-24 19:00:00+00:00,PJM,106983.0,108071.0
2022-01-24 20:00:00+00:00,PJM,106748.0,108047.0
2022-01-24 21:00:00+00:00,PJM,107334.0,110077.0
2022-01-24 22:00:00+00:00,PJM,107906.0,114676.0
2022-01-24 23:00:00+00:00,PJM,111502.0,116212.0
2022-01-25 00:00:00+00:00,PJM,113293.0,114906.0
2022-01-25 01:00:00+00:00,PJM,112022.0,112447.0
2022-01-25 02:00:00+00:00,PJM,109755.0,108580.0
2022-01-25 03:00:00+00:00,PJM,105905.0,103735.0
2022-01-25 04:00:00+00:00,PJM,102034.0,99483.0
2022-01-25 05:00:00+00:00,PJM,99081.0,96527.0
2022-01-25 06:00:00+00:00,PJM,96477.0,93028.0
2022-01-25 07:00:00+00:00,PJM,94837.0,92309.0
2022-01-25 08:00:00+00:00,PJM,94333.0,92745.0
2022-01-25 09:00:00+00:00,PJM,94610.0,94766.0
2022-01-25 10:00:00+00:00,PJM,96166.0,99364.0
2022-01-25 11:00:00+00:00,PJM,98165.0,106581.0
2022-01-25 12:00:00+00:00,PJM,104643.0,111611.0
2022-01-25 13:00:00+00:00,PJM,110025.0,111986.0
2022-01-25 14:00:00+00:00,PJM,111009.0,110288.0
2022-01-25 15:00:00+00:00,PJM,110338.0,108465.0
2022-01-25 16:00:00+00:00,PJM,108860.0,106751.0
2022-01-25 17:00:00+00:00,PJM,107176.0,105546.0
2022-01-25 18:00:00+00:00,PJM,105433.0,104753.0
2022-01-25 19:00:00+00:00,PJM,104663.0,104349.0
2022-01-25 20:00:00+00:00,PJM,104135.0,105072.0
2022-01-25 21:00:00+00:00,PJM,103526.0,107920.0
2022-01-25 22:00:00+00:00,PJM,104083.0,113792.0
2022-01-25 23:00:00+00:00,PJM,109272.0,116482.0
2022-01-26 00:00:00+00:00,PJM,113300.0,116411.0
2022-01-26 01:00:00+00:00,PJM,113335.0,115033.0
2022-01-26 02:00:00+00:00,PJM,112312.0,112378.0
2022-01-26 03:00:00+00:00,PJM,109926.0,108336.0
2022-01-26 04:00:00+00:00,PJM,106676.0,104888.0
2022-01-26 05:00:00+00:00,PJM,104021.0,102755.0
2022-01-26 06:00:00+00:00,PJM,102625.0,101355.0
2022-01-26 07:00:00+00:00,PJM,102505.0,101578.0
2022-01-26 08:00:00+00:00,PJM,102345.0,102684.0
2022-01-26 09:00:00+00:00,PJM,102914.0,105105.0
2022-01-26 10:00:00+00:00,PJM,104831.0,110017.0
2022-01-26 11:00:00+00:00,PJM,109674.0,116823.0
2022-01-26 12:00:00+00:00,PJM,117397.0,121728.0
2022-01-26 13:00:00+00:00,PJM,122902.0,121916.0
2022-01-26 14:00:00+00:00,PJM,122501.0,119265.0
2022-01-26 15:00:00+00:00,PJM,118883.0,116504.0
2022-01-26 16:00:00+00:00,PJM,115382.0,114126.0
2022-01-26 17:00:00+00:00,PJM,112642.0,112083.0
2022-01-26 18:00:00+00:00,PJM,110375.0,110911.0
2022-01-26 19:00:00+00:00,PJM,109740.0,109973.0
2022-01-26 20:00:00+00:00,PJM,108757.0,110525.0
2022-01-26 21:00:00+00:00,PJM,109031.0,113619.0
2022-01-26 22:00:00+00:00,PJM,110774.0,119591.0
2022-01-26 23:00:00+00:00,PJM,116992.0,122921.0
2022-01-27 00:00:00+00:00,PJM,121771.0,123507.0
2022-01-27 01:00:00+00:00,PJM,122224.0,122633.0
2022-01-27 02:00:00+00:00,PJM,121608.0,120092.0
2022-01-27 03:00:00+00:00,PJM,119229.0,115912.0
2022-01-27 04:00:00+00:00,PJM,115401.0,112302.0
2022-01-27 05:00:00+00:00,PJM,112314.0,110457.0
2022-01-27 06:00:00+00:00,PJM,110472.0,107989.0
2022-01-27 07:00:00+00:00,PJM,110305.0,108075.0
2022-01-27 08:00:00+00:00,PJM,110587.0,109050.0
2022-01-27 09:00:00+00:00,PJM,111203.0,111408.0
2022-01-27 10:00:00+00:00,PJM,113487.0,116249.0
2022-01-27 11:00:00+00:00,PJM,118207.0,123436.0
2022-01-27 12:00:00+00:00,PJM,125542.0,127796.0
2022-01-27 13:00:00+00:00,PJM,129894.0,126190.0
2022-01-27 14:00:00+00:00,PJM,128148.0,121272.0
2022-01-27 15:00:00+00:00,PJM,122300.0,116284.0
2022-01-27 16:00:00+00:00,PJM,117224.0,112178.0
2022-01-27 17:00:00+00:00,PJM,114457.0,108559.0
2022-01-27 18:00:00+00:00,PJM,112107.0,106091.0
2022-01-27 19:00:00+00:00,PJM,110124.0,104646.0
2022-01-27 20:00:00+00:00,PJM,108451.0,104536.0
2022-01-27 21:00:00+00:00,PJM,108363.0,107403.0
2022-01-27 22:00:00+00:00,PJM,110317.0,112840.0
2022-01-27 23:00:00+00:00,PJM,113810.0,115931.0
2022-01-28 00:00:00+00:00,PJM,116181.0,115880.0
2022-01-28 01:00:00+00:00,PJM,115512.0,114261.0
2022-01-28 02:00:00+00:00,PJM,113310.0,111460.0
2022-01-28 03:00:00+00:00,PJM,109798.0,106713.0
2022-01-28 04:00:00+00:00,PJM,105569.0,102475.0
2022-01-28 05:00:00+00:00,PJM,102410.0,98986.0
2022-01-28 06:00:00+00:00,PJM,99588.0,97392.0
2022-01-28 07:00:00+00:00,PJM,98285.0,96723.0
2022-01-28 08:00:00+00:00,PJM,97406.0,97230.0
2022-01-28 09:00:00+00:00,PJM,97540.0,98880.0
2022-01-28 10:00:00+00:00,PJM,99606.0,103149.0
2022-01-28 11:00:00+00:00,PJM,102341.0,109910.0
2022-01-28 12:00:00+00:00,PJM,108152.0,114722.0
2022-01-28 13:00:00+00:00,PJM,112805.0,115117.0
2022-01-28 14:00:00+00:00,PJM,113884.0,113693.0
2022-01-28 15:00:00+00:00,PJM,113171.0,111759.0
2022-01-28 16:00:00+00:00,PJM,111793.0,109405.0
2022-01-28 17:00:00+00:00,PJM,110608.0,107717.0
2022-01-28 18:00:00+00:00,PJM,109641.0,106638.0
2022-01-28 19:00:00+00:00,PJM,109541.0,105867.0
2022-01-28 20:00:00+00:00,PJM,109187.0,105923.0
2022-01-28 21:00:00+00:00,PJM,108648.0,107851.0
2022-01-28 22:00:00+00:00,PJM,109490.0,111936.0
2022-01-28 23:00:00+00:00,PJM,112520.0,113376.0
2022-01-29 00:00:00+00:00,PJM,114180.0,112538.0
2022-01-29 01:00:00+00:00,PJM,113054.0,111188.0
2022-01-29 02:00:00+00:00,PJM,111295.0,108963.0
2022-01-29 03:00:00+00:00,PJM,108890.0,105725.0
2022-01-29 04:00:00+00:00,PJM,106240.0,102368.0
2022-01-29 05:00:00+00:00,PJM,104469.0,100369.0
2022-01-29 06:00:00+00:00,PJM,102825.0,98020.0
2022-01-29 07:00:00+00:00,PJM,102289.0,97837.0
2022-01-29 08:00:00+00:00,PJM,102360.0,98364.0
2022-01-29 09:00:00+00:00,PJM,102501.0,99904.0
2022-01-29 10:00:00+00:00,PJM,103896.0,102524.0
2022-01-29 11:00:00+00:00,PJM,106247.0,106298.0
2022-01-29 12:00:00+00:00,PJM,109834.0,110571.0
2022-01-29 13:00:00+00:00,PJM,112667.0,113254.0
2022-01-29 14:00:00+00:00,PJM,115572.0,113931.0
2022-01-29 15:00:00+00:00,PJM,116739.0,113096.0
2022-01-29 16:00:00+00:00,PJM,116146.0,111640.0
2022-01-29 17:00:00+00:00,PJM,114437.0,109745.0
2022-01-29 18:00:00+00:00,PJM,112134.0,107956.0
2022-01-29 19:00:00+00:00,PJM,109980.0,106817.0
2022-01-29 20:00:00+00:00,PJM,108868.0,107227.0
2022-01-29 21:00:00+00:00,PJM,108018.0,109508.0
2022-01-29 22:00:00+00:00,PJM,109839.0,114182.0
2022-01-29 23:00:00+00:00,PJM,115494.0,117756.0
2022-01-30 00:00:00+00:00,PJM,119479.0,118257.0
2022-01-30 01:00:00+00:00,PJM,119600.0,117456.0
2022-01-30 02:00:00+00:00,PJM,118698.0,115796.0
2022-01-30 03:00:00+00:00,PJM,116601.0,113437.0
2022-01-30 04:00:00+00:00,PJM,113991.0,110822.0
2022-01-30 05:00:00+00:00,PJM,111640.0,108755.0
2022-01-30 06:00:00+00:00,PJM,109709.0,109087.0
2022-01-30 07:00:00+00:00,PJM,108035.0,109062.0
2022-01-30 08:00:00+00:00,PJM,107132.0,109260.0
2022-01-30 09:00:00+00:00,PJM,107317.0,110062.0
2022-01-30 10:00:00+00:00,PJM,107950.0,111727.0
2022-01-30 11:00:00+00:00,PJM,109539.0,114502.0
2022-01-30 12:00:00+00:00,PJM,112061.0,117290.0
2022-01-30 13:00:00+00:00,PJM,114459.0,117495.0
2022-01-30 14:00:00+00:00,PJM,114430.0,113750.0
2022-01-30 15:00:00+00:00,PJM,112767.0,109378.0
2022-01-30 16:00:00+00:00,PJM,110730.0,105707.0
2022-01-30 17:00:00+00:00,PJM,109246.0,103042.0
2022-01-30 18:00:00+00:00,PJM,106725.0,100912.0
2022-01-30 19:00:00+00:00,PJM,104746.0,100074.0
2022-01-30 20:00:00+00:00,PJM,103771.0,100793.0
2022-01-30 21:00:00+00:00,PJM,103361.0,104002.0
2022-01-30 22:00:00+00:00,PJM,104471.0,109987.0
2022-01-30 23:00:00+00:00,PJM,108443.0,113601.0
2022-01-31 00:00:00+00:00,PJM,112095.0,113441.0
2022-01-31 01:00:00+00:00,PJM,112650.0,112720.0
2022-01-31 02:00:00+00:00,PJM,111311.0,110247.0
2022-01-31 03:00:00+00:00,PJM,108601.0,106737.0
2022-01-31 04:00:00+00:00,PJM,105887.0,103836.0
2022-01-31 05:00:00+00:00,PJM,103013.0,101783.0
2022-01-31 06:00:00+00:00,PJM,101271.0,102516.0
2022-01-31 07:00:00+00:00,PJM,101026.0,102936.0
2022-01-31 08:00:00+00:00,PJM,101501.0,103977.0
2022-01-31 09:00:00+00:00,PJM,102497.0,106302.0
2022-01-31 10:00:00+00:00,PJM,104995.0,110846.0
2022-01-31 11:00:00+00:00,PJM,109707.0,117377.0
2022-01-31 12:00:00+00:00,PJM,117299.0,121664.0
2022-01-31 13:00:00+00:00,PJM,122348.0,121470.0
2022-01-31 14:00:00+00:00,PJM,122181.0,117817.0
2022-01-31 15:00:00+00:00,PJM,118713.0,113866.0
2022-01-31 16:00:00+00:00,PJM,114251.0,110276.0
2022-01-31 17:00:00+00:00,PJM,110706.0,107693.0
2022-01-31 18:00:00+00:00,PJM,107568.0,105921.0
2022-01-31 19:00:00+00:00,PJM,105793.0,104839.0
2022-01-31 20:00:00+00:00,PJM,104917.0,105029.0
2022-01-31 21:00:00+00:00,PJM,104778.0,107266.0
2022-01-31 22:00:00+00:00,PJM,104601.0,112697.0
2022-01-31 23:00:00+00:00,PJM,109563.0,115754.0
2022-02-01 00:00:00+00:00,PJM,113879.0,115184.0
2022-02-01 01:00:00+00:00,PJM,113926.0,113551.0
2022-02-01 02:00:00+00:00,PJM,112854.0,110052.0
2022-02-01 03:00:00+00:00,PJM,110138.0,105670.0
2022-02-01 04:00:00+00:00,PJM,107119.0,101938.0
2022-02-01 05:00:00+00:00,PJM,104155.0,98472.0
2022-02-01 06:00:00+00:00,PJM,102029.0,98045.0
2022-02-01 07:00:00+00:00,PJM,101391.0,97708.0
2022-02-01 08:00:00+00:00,PJM,101363.0,98334.0
2022-02-01 09:00:00+00:00,PJM,102291.0,100577.0
2022-02-01 10:00:00+00:00,PJM,103445.0,105383.0
2022-02-01 11:00:00+00:00,PJM,107316.0,112739.0
2022-02-01 12:00:00+00:00,PJM,114202.0,117353.0
2022-02-01 13:00:00+00:00,PJM,118567.0,115939.0
2022-02-01 14:00:00+00:00,PJM,116824.0,111661.0
2022-02-01 15:00:00+00:00,PJM,111755.0,107438.0
2022-02-01 16:00:00+00:00,PJM,107566.0,103574.0
2022-02-01 17:00:00+00:00,PJM,105196.0,100814.0
2022-02-01 18:00:00+00:00,PJM,102552.0,98811.0
2022-02-01 19:00:00+00:00,PJM,100483.0,97562.0
2022-02-01 20:00:00+00:00,PJM,99167.0,97717.0
2022-02-01 21:00:00+00:00,PJM,98965.0,99888.0
2022-02-01 22:00:00+00:00,PJM,100239.0,104889.0
2022-02-01 23:00:00+00:00,PJM,103441.0,107681.0
2022-02-02 00:00:00+00:00,PJM,107222.0,107402.0
2022-02-02 01:00:00+00:00,PJM,107487.0,106110.0
2022-02-02 02:00:00+00:00,PJM,106551.0,103027.0
2022-02-02 03:00:00+00:00,PJM,104095.0,98657.0
2022-02-02 04:00:00+00:00,PJM,100681.0,94401.0
2022-02-02 05:00:00+00:00,PJM,97958.0,91379.0
2022-02-02 06:00:00+00:00,PJM,95855.0,89702.0
2022-02-02 07:00:00+00:00,PJM,94830.0,89182.0
2022-02-02 08:00:00+00:00,PJM,95140.0,89752.0
2022-02-02 09:00:00+00:00,PJM,95764.0,91729.0
2022-02-02 10:00:00+00:00,PJM,97703.0,96311.0
2022-02-02 11:00:00+00:00,PJM,100051.0,102999.0
2022-02-02 12:00:00+00:00,PJM,107203.0,107590.0
2022-02-02 13:00:00+00:00,PJM,111775.0,107491.0
2022-02-02 14:00:00+00:00,PJM,111338.0,105023.0
2022-02-02 15:00:00+00:00,PJM,108962.0,102290.0
2022-02-02 16:00:00+00:00,PJM,106474.0,99896.0
2022-02-02 17:00:00+00:00,PJM,104662.0,98121.0
2022-02-02 18:00:00+00:00,PJM,102385.0,96759.0
2022-02-02 19:00:00+00:00,PJM,101094.0,95837.0
2022-02-02 20:00:00+00:00,PJM,100784.0,95825.0
2022-02-02 21:00:00+00:00,PJM,100640.0,97715.0
